,fabricante,modelo,ano,combustivel,hp,cilindros,tipo_transmissao,tracao,num_portas,categoria,tamanho,estilo,km_por_l_estrada,km_por_l_cidade,popularidade,preco_venda,label
162,BMW,3 Series,2017,gasolina aditivada,320.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Luxo,Performance",regular,Sedan,31,21,3916,49900,BMW 3 Series
163,BMW,3 Series,2017,gasolina aditivada,320.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Luxo,Alta-Performance",regular,Sedan,32,21,3916,47900,BMW 3 Series
164,BMW,3 Series,2017,diesel,180.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Diesel,Luxo",regular,Wagon,40,30,3916,44450,BMW 3 Series
165,Mercedes-Benz,300-Class,1991,gasolina comum,177.0,6.0,AUTOMATICO,tracao_traseira,4.0,Luxo,grande,Sedan,19,15,617,2232,Mercedes-Benz 300-Class
166,Mercedes-Benz,300-Class,1991,gasolina comum,177.0,6.0,AUTOMATICO,tracao_traseira,4.0,Luxo,regular,Wagon,20,15,617,2000,Mercedes-Benz 300-Class
167,Mercedes-Benz,300-Class,1991,gasolina comum,158.0,6.0,AUTOMATICO,tracao_traseira,4.0,Luxo,regular,Sedan,22,17,617,2000,Mercedes-Benz 300-Class
168,Mercedes-Benz,300-Class,1991,gasolina comum,177.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Luxo,regular,Sedan,20,15,617,2105,Mercedes-Benz 300-Class
169,Mercedes-Benz,300-Class,1991,gasolina comum,177.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Luxo,regular,Wagon,18,15,617,2199,Mercedes-Benz 300-Class
170,Mercedes-Benz,300-Class,1991,gasolina comum,177.0,6.0,AUTOMATICO,tracao_traseira,4.0,Luxo,regular,Sedan,22,16,617,2000,Mercedes-Benz 300-Class
171,Mercedes-Benz,300-Class,1991,gasolina comum,177.0,6.0,AUTOMATICO,tracao_traseira,4.0,Luxo,grande,Sedan,19,15,617,2124,Mercedes-Benz 300-Class
172,Mercedes-Benz,300-Class,1991,gasolina comum,228.0,6.0,MANUAL,tracao_traseira,2.0,"Luxo,Performance",compacto,Conversível,21,14,617,3552,Mercedes-Benz 300-Class
173,Mercedes-Benz,300-Class,1991,gasolina comum,217.0,6.0,AUTOMATICO,tracao_traseira,2.0,Luxo,regular,Cupê,22,15,617,2179,Mercedes-Benz 300-Class
174,Mercedes-Benz,300-Class,1991,diesel,121.0,5.0,AUTOMATICO,tracao_traseira,4.0,"Diesel,Luxo",regular,Sedan,30,23,617,2000,Mercedes-Benz 300-Class
175,Mercedes-Benz,300-Class,1992,diesel,121.0,5.0,AUTOMATICO,tracao_traseira,4.0,"Diesel,Luxo",regular,Sedan,29,23,617,2000,Mercedes-Benz 300-Class
176,Mercedes-Benz,300-Class,1992,gasolina comum,228.0,6.0,AUTOMATICO,tracao_traseira,4.0,Luxo,grande,Sedan,17,14,617,2377,Mercedes-Benz 300-Class
177,Mercedes-Benz,300-Class,1992,gasolina comum,228.0,6.0,MANUAL,tracao_traseira,2.0,"Luxo,Performance",compacto,Conversível,21,15,617,3814,Mercedes-Benz 300-Class
178,Mercedes-Benz,300-Class,1992,gasolina comum,177.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Luxo,regular,Sedan,19,15,617,2207,Mercedes-Benz 300-Class
179,Mercedes-Benz,300-Class,1992,gasolina comum,177.0,6.0,AUTOMATICO,tracao_traseira,4.0,Luxo,regular,Wagon,20,15,617,2000,Mercedes-Benz 300-Class
180,Mercedes-Benz,300-Class,1992,gasolina comum,217.0,6.0,AUTOMATICO,tracao_traseira,2.0,Luxo,regular,Cupê,21,15,617,2248,Mercedes-Benz 300-Class
181,Mercedes-Benz,300-Class,1992,gasolina comum,177.0,6.0,AUTOMATICO,tracao_traseira,4.0,Luxo,regular,Sedan,22,16,617,2065,Mercedes-Benz 300-Class
182,Mercedes-Benz,300-Class,1992,diesel,148.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Diesel,Luxo",grande,Sedan,22,18,617,2547,Mercedes-Benz 300-Class
183,Mercedes-Benz,300-Class,1992,gasolina comum,177.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Luxo,regular,Wagon,18,15,617,2282,Mercedes-Benz 300-Class
184,Mercedes-Benz,300-Class,1992,gasolina comum,158.0,6.0,AUTOMATICO,tracao_traseira,4.0,Luxo,regular,Sedan,23,18,617,2000,Mercedes-Benz 300-Class
185,Mercedes-Benz,300-Class,1993,gasolina comum,177.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Luxo,regular,Wagon,19,15,617,2544,Mercedes-Benz 300-Class
186,Mercedes-Benz,300-Class,1993,gasolina comum,217.0,6.0,AUTOMATICO,tracao_traseira,2.0,Luxo,regular,Cupê,22,17,617,2397,Mercedes-Benz 300-Class
187,Mercedes-Benz,300-Class,1993,diesel,121.0,5.0,AUTOMATICO,tracao_traseira,4.0,"Diesel,Luxo",regular,Sedan,30,23,617,2000,Mercedes-Benz 300-Class
188,Mercedes-Benz,300-Class,1993,gasolina comum,228.0,6.0,MANUAL,tracao_traseira,2.0,"Luxo,Performance",compacto,Conversível,21,14,617,4174,Mercedes-Benz 300-Class
189,Mercedes-Benz,300-Class,1993,gasolina comum,217.0,6.0,AUTOMATICO,tracao_traseira,4.0,Luxo,regular,Sedan,22,17,617,2187,Mercedes-Benz 300-Class
190,Mercedes-Benz,300-Class,1993,diesel,148.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Diesel,Luxo",grande,Sedan,22,18,617,2729,Mercedes-Benz 300-Class
191,Mercedes-Benz,300-Class,1993,gasolina comum,177.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Luxo,regular,Sedan,19,15,617,2433,Mercedes-Benz 300-Class
192,Mercedes-Benz,300-Class,1993,gasolina comum,194.0,6.0,AUTOMATICO,tracao_traseira,4.0,Luxo,regular,Sedan,23,17,617,2247,Mercedes-Benz 300-Class
193,Mercedes-Benz,300-Class,1993,gasolina comum,228.0,6.0,AUTOMATICO,tracao_traseira,4.0,Luxo,grande,Sedan,18,14,617,2540,Mercedes-Benz 300-Class
194,Mitsubishi,3000GT,1997,gasolina comum,218.0,6.0,MANUAL,tracao_dianteira,2.0,"Hatch,Performance",compacto,2dr Hatchback,23,17,436,3941,Mitsubishi 3000GT
195,Mitsubishi,3000GT,1997,gasolina comum,161.0,6.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,22,17,436,3295,Mitsubishi 3000GT
196,Mitsubishi,3000GT,1997,gasolina comum,320.0,6.0,MANUAL,quatro_por_quatro AWD,2.0,"Hatch,Audio de Fabrica,Performance",compacto,2dr Hatchback,22,16,436,6008,Mitsubishi 3000GT
197,Mitsubishi,3000GT,1998,gasolina comum,320.0,6.0,MANUAL,quatro_por_quatro AWD,2.0,"Hatch,Audio de Fabrica,Performance",compacto,2dr Hatchback,22,16,436,6710,Mitsubishi 3000GT
198,Mitsubishi,3000GT,1998,gasolina comum,161.0,6.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,22,17,436,3701,Mitsubishi 3000GT
199,Mitsubishi,3000GT,1998,gasolina comum,218.0,6.0,MANUAL,tracao_dianteira,2.0,"Hatch,Performance",compacto,2dr Hatchback,23,17,436,4671,Mitsubishi 3000GT
200,Mitsubishi,3000GT,1999,gasolina comum,218.0,6.0,MANUAL,tracao_dianteira,2.0,"Hatch,Performance",compacto,2dr Hatchback,23,17,436,5306,Mitsubishi 3000GT
201,Mitsubishi,3000GT,1999,gasolina comum,320.0,6.0,MANUAL,quatro_por_quatro AWD,2.0,"Hatch,Audio de Fabrica,Performance",compacto,2dr Hatchback,22,16,436,7600,Mitsubishi 3000GT
202,Mitsubishi,3000GT,1999,gasolina comum,161.0,6.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,22,17,436,4090,Mitsubishi 3000GT
203,Chrysler,300,2015,gasolina comum,300.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,grande,Sedan,27,18,1013,37570,Chrysler 300
204,Chrysler,300,2015,gasolina comum,292.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,Sedan,31,19,1013,31695,Chrysler 300
205,Chrysler,300,2015,gasolina comum,292.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,Sedan,31,19,1013,38070,Chrysler 300
206,Chrysler,300,2015,gasolina comum,292.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,grande,Sedan,27,18,1013,44895,Chrysler 300
207,Chrysler,300,2015,gasolina comum,300.0,6.0,AUTOMATICO,tracao_traseira,4.0,Performance,grande,Sedan,31,19,1013,35070,Chrysler 300
208,Chrysler,300,2015,gasolina comum,292.0,6.0,AUTOMATICO,tracao_traseira,4.0,Performance,grande,Sedan,31,19,1013,42395,Chrysler 300
209,Chrysler,300,2015,gasolina comum,292.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,grande,Sedan,27,18,1013,34195,Chrysler 300
210,Chrysler,300,2015,gasolina comum,292.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,grande,Sedan,27,18,1013,40570,Chrysler 300
211,Chrysler,300,2016,gasolina comum,300.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,grande,Sedan,27,18,1013,38095,Chrysler 300
212,Chrysler,300,2016,gasolina comum,300.0,6.0,AUTOMATICO,tracao_traseira,4.0,Performance,grande,Sedan,31,19,1013,35595,Chrysler 300
213,Chrysler,300,2016,gasolina comum,292.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,grande,Sedan,27,18,1013,45190,Chrysler 300
214,Chrysler,300,2016,gasolina comum,292.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,Sedan,31,19,1013,32260,Chrysler 300
215,Chrysler,300,2016,gasolina comum,292.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,grande,Sedan,27,18,1013,37755,Chrysler 300
216,Chrysler,300,2016,gasolina comum,292.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,grande,Sedan,27,18,1013,41055,Chrysler 300
217,Chrysler,300,2016,gasolina comum,300.0,6.0,AUTOMATICO,tracao_traseira,4.0,Performance,grande,Sedan,31,19,1013,36090,Chrysler 300
218,Chrysler,300,2016,gasolina comum,292.0,6.0,AUTOMATICO,tracao_traseira,4.0,Performance,grande,Sedan,31,19,1013,42690,Chrysler 300
219,Chrysler,300,2016,gasolina comum,292.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,Sedan,31,19,1013,38555,Chrysler 300
220,Chrysler,300,2016,gasolina comum,292.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,Sedan,31,19,1013,35255,Chrysler 300
221,Chrysler,300,2016,gasolina comum,300.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,grande,Sedan,27,18,1013,38590,Chrysler 300
222,Chrysler,300,2016,gasolina comum,292.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,grande,Sedan,27,18,1013,34760,Chrysler 300
223,Chrysler,300,2017,gasolina comum,292.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,grande,Sedan,27,18,1013,41135,Chrysler 300
224,Chrysler,300,2017,gasolina comum,292.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,grande,Sedan,27,18,1013,45270,Chrysler 300
225,Chrysler,300,2017,gasolina comum,300.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,grande,Sedan,27,18,1013,38670,Chrysler 300
226,Chrysler,300,2017,gasolina comum,292.0,6.0,AUTOMATICO,tracao_traseira,4.0,Performance,grande,Sedan,30,19,1013,38635,Chrysler 300
227,Chrysler,300,2017,gasolina comum,300.0,6.0,AUTOMATICO,tracao_traseira,4.0,Performance,grande,Sedan,30,19,1013,36170,Chrysler 300
228,Chrysler,300,2017,gasolina comum,300.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,grande,Sedan,27,18,1013,38175,Chrysler 300
229,Chrysler,300,2017,gasolina comum,292.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,Sedan,30,19,1013,32340,Chrysler 300
230,Chrysler,300,2017,gasolina comum,292.0,6.0,AUTOMATICO,tracao_traseira,4.0,Performance,grande,Sedan,30,19,1013,42770,Chrysler 300
231,Chrysler,300,2017,gasolina comum,292.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,grande,Sedan,27,18,1013,34840,Chrysler 300
232,Chrysler,300,2017,gasolina comum,300.0,6.0,AUTOMATICO,tracao_traseira,4.0,Performance,grande,Sedan,30,19,1013,35675,Chrysler 300
233,Chrysler,300M,2002,gasolina premium,250.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Performance,grande,Sedan,24,16,1013,32065,Chrysler 300M
234,Chrysler,300M,2002,gasolina premium,250.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Performance,grande,Sedan,24,16,1013,28540,Chrysler 300M
235,Chrysler,300M,2003,gasolina premium,255.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Performance,grande,Sedan,25,16,1013,32315,Chrysler 300M
236,Chrysler,300M,2003,gasolina comum,250.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Performance,grande,Sedan,25,16,1013,28885,Chrysler 300M
237,Chrysler,300M,2004,gasolina comum,250.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Performance,grande,Sedan,25,16,1013,29185,Chrysler 300M
238,Chrysler,300M,2004,gasolina premium,255.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Performance,grande,Sedan,25,16,1013,32615,Chrysler 300M
239,Nissan,300ZX,1994,gasolina comum,222.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Conversível,22,16,2009,2847,Nissan 300ZX
240,Nissan,300ZX,1994,gasolina comum,222.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Cupê,22,16,2009,2488,Nissan 300ZX
241,Nissan,300ZX,1994,gasolina comum,300.0,6.0,MANUAL,tracao_traseira,2.0,"Hatch,Performance",compacto,2dr Hatchback,22,16,2009,2683,Nissan 300ZX
242,Nissan,300ZX,1994,gasolina comum,222.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Cupê,22,16,2009,2553,Nissan 300ZX
243,Nissan,300ZX,1995,gasolina comum,300.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Cupê,22,16,2009,3049,Nissan 300ZX
244,Nissan,300ZX,1995,gasolina comum,222.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Cupê,22,17,2009,2774,Nissan 300ZX
245,Nissan,300ZX,1995,gasolina comum,222.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Cupê,22,17,2009,2702,Nissan 300ZX
246,Nissan,300ZX,1995,gasolina comum,222.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Conversível,22,17,2009,3101,Nissan 300ZX
247,Nissan,300ZX,1996,gasolina comum,300.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Cupê,22,16,2009,3510,Nissan 300ZX
248,Nissan,300ZX,1996,gasolina comum,222.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Cupê,22,17,2009,3107,Nissan 300ZX
249,Nissan,300ZX,1996,gasolina comum,222.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Conversível,22,17,2009,3624,Nissan 300ZX
250,Nissan,300ZX,1996,gasolina comum,222.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Cupê,22,17,2009,3185,Nissan 300ZX
251,Mazda,323,1992,gasolina comum,82.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,33,25,586,2000,Mazda 323
252,Mazda,323,1992,gasolina comum,82.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,33,25,586,2000,Mazda 323
253,Mazda,323,1993,gasolina comum,82.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,33,25,586,2000,Mazda 323
254,Mazda,323,1993,gasolina comum,82.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,32,24,586,2000,Mazda 323
255,Mazda,323,1994,gasolina comum,82.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,33,25,586,2000,Mazda 323
256,Mercedes-Benz,350-Class,1990,diesel,134.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Diesel,Luxo",grande,Sedan,23,19,617,2144,Mercedes-Benz 350-Class
257,Mercedes-Benz,350-Class,1990,diesel,134.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Diesel,Luxo",grande,Sedan,23,19,617,2098,Mercedes-Benz 350-Class
258,Mercedes-Benz,350-Class,1991,diesel,134.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Diesel,Luxo",grande,Sedan,23,19,617,2178,Mercedes-Benz 350-Class
259,Mercedes-Benz,350-Class,1991,diesel,134.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Diesel,Luxo",grande,Sedan,23,19,617,2311,Mercedes-Benz 350-Class
260,Nissan,350Z,2007,gasolina comum,306.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,23,17,2009,36550,Nissan 350Z
261,Nissan,350Z,2007,gasolina comum,306.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,23,17,2009,41250,Nissan 350Z
262,Nissan,350Z,2007,gasolina comum,306.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,24,17,2009,30600,Nissan 350Z
263,Nissan,350Z,2007,gasolina comum,306.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,24,17,2009,37100,Nissan 350Z
264,Nissan,350Z,2007,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,25,18,2009,27900,Nissan 350Z
265,Nissan,350Z,2007,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,25,18,2009,32700,Nissan 350Z
266,Nissan,350Z,2007,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,24,17,2009,40250,Nissan 350Z
267,Nissan,350Z,2007,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,24,17,2009,35550,Nissan 350Z
268,Nissan,350Z,2007,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,25,18,2009,36100,Nissan 350Z
269,Nissan,350Z,2007,gasolina comum,306.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,24,17,2009,33200,Nissan 350Z
270,Nissan,350Z,2007,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,24,17,2009,37900,Nissan 350Z
271,Nissan,350Z,2007,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,25,18,2009,29600,Nissan 350Z
272,Nissan,350Z,2007,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,"Audio de Fabrica,Alta-Performance",compacto,Cupê,25,18,2009,38070,Nissan 350Z
273,Nissan,350Z,2007,gasolina comum,306.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,23,17,2009,38900,Nissan 350Z
274,Nissan,350Z,2008,gasolina comum,306.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,24,17,2009,33840,Nissan 350Z
275,Nissan,350Z,2008,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,24,17,2009,38630,Nissan 350Z
276,Nissan,350Z,2008,gasolina comum,306.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,23,17,2009,39630,Nissan 350Z
277,Nissan,350Z,2008,gasolina comum,306.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,24,17,2009,37740,Nissan 350Z
278,Nissan,350Z,2008,gasolina comum,306.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,23,17,2009,41980,Nissan 350Z
279,Nissan,350Z,2008,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,24,17,2009,36280,Nissan 350Z
280,Nissan,350Z,2008,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,25,18,2009,36740,Nissan 350Z
281,Nissan,350Z,2008,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,24,17,2009,40980,Nissan 350Z
282,Nissan,350Z,2008,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,"Audio de Fabrica,Alta-Performance",compacto,Cupê,25,18,2009,38680,Nissan 350Z
283,Nissan,350Z,2008,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,25,18,2009,28510,Nissan 350Z
284,Nissan,350Z,2008,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,25,18,2009,30210,Nissan 350Z
285,Nissan,350Z,2008,gasolina comum,306.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,24,17,2009,31210,Nissan 350Z
286,Nissan,350Z,2008,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,25,18,2009,33340,Nissan 350Z
287,Nissan,350Z,2008,gasolina comum,306.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,23,17,2009,37280,Nissan 350Z
288,Nissan,350Z,2009,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,24,17,2009,41570,Nissan 350Z
289,Nissan,350Z,2009,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,24,17,2009,36870,Nissan 350Z
290,Nissan,350Z,2009,gasolina comum,306.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,23,17,2009,42570,Nissan 350Z
291,Nissan,350Z,2009,gasolina comum,306.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,23,17,2009,37870,Nissan 350Z
292,Nissan,350Z,2009,gasolina comum,306.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,24,17,2009,39220,Nissan 350Z
293,Nissan,350Z,2009,gasolina comum,306.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,23,17,2009,40220,Nissan 350Z
294,Ferrari,360,2002,gasolina premium,400.0,8.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Conversível,15,10,2774,160829,Ferrari 360
295,Ferrari,360,2002,gasolina premium,400.0,8.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,15,10,2774,140615,Ferrari 360
296,Ferrari,360,2002,gasolina premium,400.0,8.0,AUTOMATIZADO,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,15,10,2774,150694,Ferrari 360
297,Ferrari,360,2002,gasolina premium,400.0,8.0,AUTOMATIZADO,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Conversível,15,10,2774,170829,Ferrari 360
298,Ferrari,360,2003,gasolina premium,400.0,8.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Conversível,15,10,2774,165986,Ferrari 360
299,Ferrari,360,2003,gasolina premium,400.0,8.0,AUTOMATIZADO,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,15,10,2774,154090,Ferrari 360
300,Ferrari,360,2003,gasolina premium,400.0,8.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,15,10,2774,143860,Ferrari 360
301,Ferrari,360,2003,gasolina premium,400.0,8.0,AUTOMATIZADO,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Conversível,15,10,2774,176287,Ferrari 360
302,Ferrari,360,2004,gasolina premium,400.0,8.0,AUTOMATIZADO,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,15,10,2774,157767,Ferrari 360
303,Ferrari,360,2004,gasolina premium,425.0,8.0,AUTOMATIZADO,tracao_traseira,2.0,"Exotico,Audio de Fabrica,Alta-Performance",compacto,Cupê,15,10,2774,187124,Ferrari 360
304,Ferrari,360,2004,gasolina premium,400.0,8.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,15,10,2774,147332,Ferrari 360
305,Ferrari,360,2004,gasolina premium,400.0,8.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Conversível,15,10,2774,169900,Ferrari 360
306,Ferrari,360,2004,gasolina premium,400.0,8.0,AUTOMATIZADO,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Conversível,15,10,2774,180408,Ferrari 360
307,Nissan,370Z,2015,gasolina premium,350.0,6.0,AUTOMATICO,tracao_traseira,2.0,"Audio de Fabrica,Alta-Performance",compacto,Cupê,26,19,2009,46790,Nissan 370Z
308,Nissan,370Z,2015,gasolina premium,332.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,24,17,2009,48100,Nissan 370Z
309,Nissan,370Z,2015,gasolina premium,332.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,26,18,2009,29990,Nissan 370Z
310,Nissan,370Z,2015,gasolina premium,332.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,25,18,2009,41820,Nissan 370Z
311,Nissan,370Z,2015,gasolina premium,332.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,26,19,2009,31290,Nissan 370Z
312,Nissan,370Z,2015,gasolina premium,332.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,26,19,2009,34870,Nissan 370Z
313,Nissan,370Z,2015,gasolina premium,332.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,26,18,2009,33570,Nissan 370Z
314,Nissan,370Z,2015,gasolina premium,332.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,25,18,2009,46570,Nissan 370Z
315,Nissan,370Z,2015,gasolina premium,332.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,26,18,2009,37970,Nissan 370Z
316,Nissan,370Z,2015,gasolina premium,332.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Cupê,26,18,2009,37070,Nissan 370Z
317,Nissan,370Z,2015,gasolina premium,332.0,6.0,AUTOMATICO,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,25,18,2009,49400,Nissan 370Z
318,Nissan,370Z,2015,gasolina premium,332.0,6.0,MANUAL,tracao_traseira,2.0,Alta-Performance,compacto,Conversível,24,17,2009,45270,Nissan 370Z
